listing_id,listing_name,listing_description,neighbourhood_overview,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,instant_bookable,license
11658543,1 Spacious Sofa-bed Near DFO Sydney,"1 Spacious Sofa-bed Near DFO Sydney. Close to bus and train station, 13mins walk to Olympic park.  Full facilities and free WiFi. Plenty of road-site parking space.",,Shared room in townhouse,Shared room,1,1,1,1,90,1125,,,,,,,FALSE,
35230709,"EXPRESS TRAIN closedto CITY,Opera House, D.Harbour","3 minutes walk to bus stop <br /><br />8-12 minutes walk to pharmacy, Woolworths supermarket, asian groceries, shops&restaurants, campsie station<br /><br />1 minutes walk to Croydon Park big park ( running, bicycle, walking ) <br /><br />You can rent a bike online","3 minutes walk to bus stop <br /><br />8-12 minutes walk to pharmacy, Woolworths supermarket, asian groceries, shops&restaurants, campsie station<br /><br />1 minutes walk to Croydon Park big park ( running, bicycle, walking ) <br /><br />You can rent a bike online",Private room in rental unit,Private room,1,1,1,1,90,1125,,,,,,,TRUE,
11782624,Self contained one bedroom studio,"Furnished self contact one bedroom studio located on Sydney's Northern Beaches includes lounge/kitchen and new bathroom.<br />Located on main bus route to the City/Manly. <br />$500 per week, including electricity, water and WiFi. <br />Open to long term tenant.",,Entire rental unit,Entire home/apt,1,1,1,1,90,90,,,,,,,TRUE,
30208020,Flatmate for 5 weeks,Looking for a flat mate for 5 weeks.,,Private room in rental unit,Private room,1,1,1,1,90,1125,,,,,,,FALSE,
46272862,Resort style living in contemporary apartment!,"Resort style living in contemporary apartment<br /><br />Be amazed the moment you walk through the door with this stunning and serene two bedroom apartment in the exclusive Top Ryde city complex in the heart of Ryde. Perfect for a professional/student. <br />Resort style pool, piano room and gym located in the complex situated above top Ryde shopping centre and only minutes to city, buses and parks. <br />- Spacious master bedroom with ensuite bathroom, built in wardrobe and balcony",,Private room in rental unit,Private room,1,1,1,1,90,1125,,,,,,,FALSE,
1.11614E+18,Relaxed Room,"Relax and enjoy this calming base conveniently located between Queenscliff and Freshwater beaches with Manly just an extra skip away. Freshwater village has a local vibe with Bars, Restaurants, fish n' chips, boutique shops, supermarket, Pilates, yoga and wellness studios. There is a bus 30 seconds from your door which heads into Manly, where you can take a ferry ride across the famous Sydney Harbour. Head to the city for the Arts, shows or shopping. This is your home away from home.",,Private room in rental unit,Private room,1,1,2,0,2,365,,,,,,,FALSE,PID-STRA-62119
37695649,Super luxury penthouse (MASTER BEDROOM),"***THIS LISTING IS FOR THE MASTER BEDROOM***<br />Hi we are a group of three male students who love to play games - for example: poker, board games, mahjong, etc. All living room amenities and games will be available for you to use.<br /><br />There are currently 3 bedrooms - Master Bedroom, Bed 1 and 2 and a study. Bedrooms 1 and 2 currently have long term tenants.<br /><br />This listing is for the MASTER BEDROOM. For the STUDY sofa bed listing - please click on<br />airbnb.com.au/rooms/37692015",,Shared room in rental unit,Shared room,1,,1,,90,1125,,,,,,,FALSE,
37781474,1 Girl –7 Mins walk to City,"Walking 7 minutes to city center, Walking 2 minutes to Oxford street, easy access to Bondi Junction too.  <br /><br />Come and enjoy a clean house, relaxing and quite atmosphere with respect for your space, time and belongings  <br /><br />full access to kitchen, cooking, bathroom and internet",,Shared room in home,Shared room,1,,,,90,1125,,,,,,,FALSE,
8.94501E+17,400sqm Lawn - Absolute Beachfront,Amazing private 400sqm lawn on Iluka Rd Palm Beach <br />Ideal for photo shoots and weddings<br />Absolute beachfront to Snapperman Beach <br />Includes access to  bathroom (does not include any accommodation) <br /><br />Available for daily rental hire <br />Wedding hire will need to be quoted,,Entire home,Entire home/apt,1,1,1,1,90,1125,,,,,,,FALSE,PID-STRA-51925
12786819,Parramatta CBD MASTER ROOM出租,"Recruitment: parramatta CBD new settle 2 bedrooms 2 bathrooms current master room Recruitment 1 person 2 minutes ferry, 8 minutes train, free CBD bus downstairs Various shops downstairs cafe famous Hongfu northeast dishes, etc. $285/wk All inclusive new home Private TV entertainment should have all inclusive Currently only one quiet male student, now only one person love to clean and cook less Quiet people Unlimited men and women True life style NO couples",,Private room in rental unit,Private room,1,1,1,1,90,1125,,,,,,,FALSE,
1.23666E+18,Edmonson Park near train station,"Neat and tidy friendly, quiet, peaceful ￼",,Private room in home,Private room,1,0.5,1,1,14,365,,,,,,,FALSE,PID-STRA-69727
1.2125E+18,Room in cosy Balgowlah apartment,"Guest room in cosy Balgowlah apartment. Well located for Manly and the city, there are bus stops a 2 minute walk away.",,Private room in rental unit,Private room,1,1,1,1,2,7,,,,,,,TRUE,PID-STRA-68623
9.39967E+17,World Tower Residential Apartments,"Meriton Suite World Tower is the Crown Jewel of Meriton and located at the southern end of the CBD with restaurants, cafes and iconic landmarks only a short walk from the serviced apartment. 24/7 On-Site Security. Fully equipped Gymnasium & a 25 metres indoor heated lap pool, sauna and jacuzzi..","Take a short stroll to the sensational Darling Harbour, Haymarket or Sydney’s Chinatown. Indulge in retail therapy at Pitt Street Mall. Or step back in time at the Australian Museum. If you seek more adrenaline-filled adventures, meet Sydney’s friendliest creatures at Taronga Zoo or head to Luna Park for rollicking, sky-high fun.<br /><br />Soak up the iconic views of the Sydney Harbour Bridge and the Opera House, take a ferry ride across the water to Manly or spend the afternoon watching the world go by at many of the waterside restaurants at Barangaroo. The options are endless.",Private room in rental unit,Private room,1,1,1,1,2,14,,,,,,,FALSE,Exempt
1.21624E+18,Cozy Double Room - Private Spot - Near Airport,"Need an affordable and comfortable place to stay while you're in Sydney for work, study, or exploration?  Our modern guesthouse is just what you're looking for!<br /><br />Situated in the serene Kingsford area, our guesthouse offers both convenience and style. Located on a quiet street, it’s within walking distance of the nearest bus station and just a 15-minute stroll to UNSW and TAFE.<br /><br />Our guesthouse is designed to meet your needs and provide a welcoming retreat.","Kingsford is a suburb in the Eastern Suburbs of Sydney, in the state of New South Wales, Australia. Kingsford is located 7 kilometres south-east of the Sydney central business district, in the local government area of the City of Randwick. Kingsford is part of the Eastern Suburbs region.<br /><br />Kingsford is a mainly residential area, situated directly south of the University of New South Wales, which is in Kensington. Many of the residents are students living in medium and high-density housing. A large Australian Army depot lies in the east of Kingsford. Kingsford surrounded by Daceyville to the south, Eastlakes to the west, Randwick to the north, and Maroubra to the south,<br /><br />At the centre of Kingsford, on Anzac Parade and Gardeners Road, there was a large roundabout connecting a public transport system to nine possible destinations via a large number of bus services. For this reason, this part of Kingsford is sometimes referred to as ""nine-ways"". Due to construction on li",Private room in home,Private room,1,1,1,1,4,365,,,,,,,TRUE,PID-STRA-25199
1.07642E+18,Comfy Double Room - Nearby Station & Olympic Park,"Looking for an affordable place to stay while exploring, studying or working in Sydney? Got an event nearby and need somewhere comfortable to stay the night? If so, then our cozy Boutique Guesthouse is perfect for you!<br /><br />Located in Berala is our 2-storey modern design Boutique Guest House. It is situated in a quiet street within walking distance to the Berala CBD, and just a 2-minute walk from Berala railway station!<br /><br />Our place is great for couples, solo adventurers, students, business travellers","Close to <br />Berala train station<br />Sydney Olympic Park: Qudos Bank Arena, Sydney Showground, ANZ Stadium for big events<br />Auburn, Burwood and Bankstown hospital<br />Parramatta campus | Western Sydney University, <br />TAFE NSW Lidcombe<br />Bankstown flight training center",Private room in home,Private room,1,2.5,1,1,1,89,,,,,,,TRUE,PID-STRA-25190
1.189E+18,Modern Apartment near Airport,Your family will be close to everything when you stay at this centrally located place.,,Private room in rental unit,Private room,1,1,2,2,1,30,,,,,,,FALSE,PID-STRA-67882
12613238,1 bedroom ensuite overlooking beach,"Private room with ensuite in clean 3 bedroom apartment, with 2 girls.  One block back from manly beach with ocean views.<br /><br />I'm away 11 December 31 December so hoping to get someone to rent my ensuite.<br /><br />Parking permit for included, surfboards/skateboards, wifi and plenty extras. Thanks!",,Private room in rental unit,Private room,1,2,1,1,90,1125,,,,,,,FALSE,
1.08648E+18,Sydney CBD Hyde park tower,This is a master bedroom with en-suite and private sunny study room in a 3 bedrooms 3 bathrooms sub-penthouse on level 31 in Hyde Park tower. It also comes with GYM Pool sauna on level 2. Currently we have a set up of one female tenant per room. Therefore it is a female only accommodation.,,Private room in rental unit,Private room,1,0.5,1,1,180,730,,,,,,,FALSE,
